Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Range
0.0,6704,2,3352.0,3352.0,2093,4611,1780.5,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3473
0.0,6704,2,3352.0,3352.0,2463,4241,1257.2,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3629
0.0,6704,2,3352.0,3352.0,2287,4417,1506.1,myelin-exec:__myl_Slic_myl0_3835
0.0,6703,2,3351.5,3351.5,1592,5111,2488.3,myelin-exec:__myl_AddMulCastReshTran_myl0_884
0.0,6703,2,3351.5,3351.5,2083,4620,1793.9,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2338
0.0,6703,2,3351.5,3351.5,2000,4703,1911.3,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_3727
0.0,6703,2,3351.5,3351.5,2379,4324,1375.3,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1024
0.0,6695,2,3347.5,3347.5,2158,4537,1682.2,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2457
0.0,6694,2,3347.0,3347.0,2352,4342,1407.1,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3354
0.0,6694,2,3347.0,3347.0,1352,5342,2821.4,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1007
0.0,6685,2,3342.5,3342.5,2074,4611,1793.9,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2787
0.0,6685,2,3342.5,3342.5,2287,4398,1492.7,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1098
0.0,6677,2,3338.5,3338.5,1121,5556,3136.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1660
0.0,6676,2,3338.0,3338.0,2362,4314,1380.3,myelin-exec:__myl_AddMulCastReshTran_myl0_1247
0.0,6676,2,3338.0,3338.0,2259,4417,1525.9,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3621
0.0,6675,2,3337.5,3337.5,2027,4648,1853.3,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3039
0.0,6675,2,3337.5,3337.5,2194,4481,1617.2,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3107
0.0,6667,2,3333.5,3333.5,2408,4259,1308.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3789
0.0,6667,2,3333.5,3333.5,2306,4361,1453.1,myelin-exec:__myl_AddMulCastReshTran_myl0_1695
0.0,6667,2,3333.5,3333.5,2565,4102,1086.8,myelin-exec:__myl_AddMulCastReshTran_myl0_3753
0.0,6666,2,3333.0,3333.0,1259,5407,2933.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_771
0.0,6666,2,3333.0,3333.0,1453,5213,2658.7,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_622
0.0,6666,2,3333.0,3333.0,2463,4203,1230.4,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3587
0.0,6658,2,3329.0,3329.0,1991,4667,1892.2,myelin-exec:__myl_Slic_myl0_2256
0.0,6657,2,3328.5,3328.5,2139,4518,1682.2,myelin-exec:__myl_AddMulCastReshTran_myl0_2483
0.0,6657,2,3328.5,3328.5,1046,5611,3227.9,myelin-exec:__myl_Slic_myl0_1726
0.0,6649,2,3324.5,3324.5,2130,4519,1689.3,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_3647
0.0,6648,2,3324.0,3324.0,1444,5204,2658.7,myelin-exec:__myl_AddMulCastReshTran_myl0_1111
0.0,6648,2,3324.0,3324.0,2222,4426,1558.5,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_981
0.0,6639,2,3319.5,3319.5,2315,4324,1420.6,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1501
0.0,6639,2,3319.5,3319.5,1500,5139,2573.2,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3714
0.0,6639,2,3319.5,3319.5,2593,4046,1027.4,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3037
0.0,6630,2,3315.0,3315.0,1546,5084,2501.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_835
0.0,6630,2,3315.0,3315.0,2204,4426,1571.2,myelin-exec:__myl_AddMulCastReshTran_myl0_1471
0.0,6630,2,3315.0,3315.0,1509,5121,2554.1,myelin-exec:__myl_CastMulCastResh_myl0_549
0.0,6630,2,3315.0,3315.0,2223,4407,1544.3,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3689
0.0,6629,2,3314.5,3314.5,2185,4444,1597.4,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_905
0.0,6621,2,3310.5,3310.5,2371,4250,1328.7,myelin-exec:__myl_MulAddMulCast_myl0_3537
0.0,6621,2,3310.5,3310.5,1195,5426,2991.8,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3762
0.0,6620,2,3310.0,3310.0,1370,5250,2743.6,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_144
0.0,6620,2,3310.0,3310.0,1620,5000,2390.0,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_276
0.0,6620,2,3310.0,3310.0,2092,4528,1722.5,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2743
0.0,6620,2,3310.0,3310.0,1981,4639,1879.5,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2873
0.0,6620,2,3310.0,3310.0,2287,4333,1446.7,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_3749
0.0,6612,2,3306.0,3306.0,2232,4380,1518.9,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1157
0.0,6612,2,3306.0,3306.0,2121,4491,1675.8,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_909
0.0,6611,2,3305.5,3305.5,2176,4435,1597.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1026
0.0,6611,2,3305.5,3305.5,2148,4463,1637.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3555
0.0,6611,2,3305.5,3305.5,2009,4602,1833.5,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1954
0.0,6610,2,3305.0,3305.0,2101,4509,1702.7,myelin-exec:__myl_AddMulCastReshTran_myl0_3186
0.0,6610,2,3305.0,3305.0,1388,5222,2711.0,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_503
0.0,6602,2,3301.0,3301.0,2166,4436,1605.1,myelin-exec:__myl_AddMulCastReshTran_myl0_3549
0.0,6602,2,3301.0,3301.0,1639,4963,2350.4,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_511
0.0,6602,2,3301.0,3301.0,1111,5491,3097.1,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3604
0.0,6602,2,3301.0,3301.0,1695,4907,2271.2,myelin-exec:__myl_TranSlicNegSlicConcMulMulAddCastMulCast_myl0_644
0.0,6601,2,3300.5,3300.5,1583,5018,2428.9,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_45
0.0,6593,2,3296.5,3296.5,2241,4352,1492.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_856
0.0,6593,2,3296.5,3296.5,2371,4222,1308.9,myelin-exec:__myl_AddMulCastReshTran_myl0_1366
0.0,6593,2,3296.5,3296.5,2111,4482,1676.6,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1827
0.0,6593,2,3296.5,3296.5,2093,4500,1702.0,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1310
0.0,6593,2,3296.5,3296.5,1926,4667,1938.2,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3723
0.0,6584,2,3292.0,3292.0,2038,4546,1773.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2421
0.0,6584,2,3292.0,3292.0,2112,4472,1668.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3242
0.0,6584,2,3292.0,3292.0,1565,5019,2442.3,myelin-exec:__myl_TranSlicNegSlicConcMulMulAddCastMulCast_myl0_469
0.0,6583,2,3291.5,3291.5,2222,4361,1512.5,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3344
0.0,6583,2,3291.5,3291.5,1852,4731,2035.8,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_436
0.0,6575,2,3287.5,3287.5,2371,4204,1296.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2917
0.0,6575,2,3287.5,3287.5,1426,5149,2632.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_886
0.0,6575,2,3287.5,3287.5,2278,4297,1427.6,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1479
0.0,6575,2,3287.5,3287.5,2269,4306,1440.4,myelin-exec:__myl_Slic_myl0_3631
0.0,6574,2,3287.0,3287.0,1444,5130,2606.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3691
0.0,6574,2,3287.0,3287.0,1611,4963,2370.2,myelin-exec:__myl_MulCastAddMaxrSubExpSumDivMulCastCastMulCast_myl0_371
0.0,6574,2,3287.0,3287.0,1093,5481,3102.8,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2064
0.0,6574,2,3287.0,3287.0,1907,4667,1951.6,myelin-exec:__myl_Slic_myl0_1034
0.0,6574,2,3287.0,3287.0,2750,3824,759.4,myelin-exec:__myl_Slic_myl0_2636
0.0,6566,2,3283.0,3283.0,2241,4325,1473.6,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3757
0.0,6565,2,3282.5,3282.5,1213,5352,2926.7,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_778
0.0,6564,2,3282.0,3282.0,2166,4398,1578.3,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1030
0.0,6557,2,3278.5,3278.5,1547,5010,2448.7,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_191
0.0,6556,2,3278.0,3278.0,1963,4593,1859.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3416
0.0,6556,2,3278.0,3278.0,2167,4389,1571.2,myelin-exec:__myl_AddMulCastReshTran_myl0_3787
0.0,6556,2,3278.0,3278.0,1574,4982,2409.8,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_686
0.0,6556,2,3278.0,3278.0,2204,4352,1518.9,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1962
0.0,6556,2,3278.0,3278.0,2056,4500,1728.2,myelin-exec:__myl_Slic_myl0_3733
0.0,6555,2,3277.5,3277.5,2157,4398,1584.6,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_1120
0.0,6555,2,3277.5,3277.5,2129,4426,1624.2,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3025
0.0,6547,2,3273.5,3273.5,2037,4510,1748.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3759
0.0,6547,2,3273.5,3273.5,1658,4889,2284.7,myelin-exec:__myl_MulCastAddMaxrSubExpSumDivMulCastCastMulCast_myl0_496
0.0,6547,2,3273.5,3273.5,2056,4491,1721.8,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2254
0.0,6546,2,3273.0,3273.0,2213,4333,1499.1,myelin-exec:__myl_AddMulCastReshTran_myl0_3410
0.0,6546,2,3273.0,3273.0,2194,4352,1525.9,myelin-exec:__myl_MulAddMulCast_myl0_2919
0.0,6546,2,3273.0,3273.0,1139,5407,3017.9,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1585
0.0,6546,2,3273.0,3273.0,2185,4361,1538.7,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3507
0.0,6546,2,3273.0,3273.0,2055,4491,1722.5,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2368
0.0,6546,2,3273.0,3273.0,1565,4981,2415.5,myelin-exec:__myl_TranResh_myl0_576
0.0,6545,2,3272.5,3272.5,1592,4953,2376.6,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_243
0.0,6538,2,3269.0,3269.0,1954,4584,1859.7,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3266
0.0,6537,2,3268.5,3268.5,1241,5296,2867.3,myelin-exec:__myl_AddMulCastReshTran_myl0_3152
0.0,6537,2,3268.5,3268.5,2222,4315,1480.0,myelin-exec:__myl_AddMulCastReshTran_myl0_3342
0.0,6537,2,3268.5,3268.5,1009,5528,3195.4,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2255
0.0,6537,2,3268.5,3268.5,2037,4500,1741.6,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3388
0.0,6537,2,3268.5,3268.5,2269,4268,1413.5,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1302
0.0,6537,2,3268.5,3268.5,2120,4417,1624.2,myelin-exec:__myl_Slic_myl0_2891
0.0,6537,2,3268.5,3268.5,1602,4935,2356.8,myelin-exec:__myl_TranSlicNegSlicConcMulMulAddCastMulCast_myl0_544
0.0,6529,2,3264.5,3264.5,2010,4519,1774.1,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_931
0.0,6528,2,3264.0,3264.0,2056,4472,1708.4,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2737
0.0,6528,2,3264.0,3264.0,1611,4917,2337.7,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_483
0.0,6527,2,3263.5,3263.5,1370,5157,2677.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_784
0.0,6519,2,3259.5,3259.5,1176,5343,2946.5,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3090
0.0,6519,2,3259.5,3259.5,2250,4269,1427.6,myelin-exec:__myl_AddMulCastReshTran_myl0_3274
0.0,6518,2,3259.0,3259.0,1574,4944,2382.9,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_342
0.0,6518,2,3259.0,3259.0,1185,5333,2933.1,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2385
0.0,6510,2,3255.0,3255.0,1991,4519,1787.6,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2272
0.0,6510,2,3255.0,3255.0,1621,4889,2310.8,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_464
0.0,6510,2,3255.0,3255.0,2241,4269,1434.0,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2973
0.0,6501,2,3250.5,3250.5,1343,5158,2697.6,myelin-exec:__myl_AddMulCastReshTran_myl0_3668
0.0,6500,2,3250.0,3250.0,1287,5213,2776.1,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_257
0.0,6500,2,3250.0,3250.0,2426,4074,1165.3,myelin-exec:__myl_AddMulCastReshTran_myl0_1984
0.0,6500,2,3250.0,3250.0,2037,4463,1715.4,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2322
0.0,6500,2,3250.0,3250.0,1093,5407,3050.5,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3110
0.0,6500,2,3250.0,3250.0,2009,4491,1755.0,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2935
0.0,6500,2,3250.0,3250.0,1398,5102,2619.1,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_786
0.0,6491,2,3245.5,3245.5,1287,5204,2769.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3742
0.0,6491,2,3245.5,3245.5,2167,4324,1525.2,myelin-exec:__myl_AddMulCastReshTran_myl0_3101
0.0,6491,2,3245.5,3245.5,1574,4917,2363.9,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_636
0.0,6491,2,3245.5,3245.5,2047,4444,1694.9,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1958
0.0,6491,2,3245.5,3245.5,2222,4269,1447.4,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2779
0.0,6491,2,3245.5,3245.5,1435,5056,2560.4,myelin-exec:__myl_TranResh_myl0_726
0.0,6490,2,3245.0,3245.0,2046,4444,1695.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1528
0.0,6490,2,3245.0,3245.0,2278,4212,1367.5,myelin-exec:__myl_AddMulCastReshTran_myl0_2055
0.0,6490,2,3245.0,3245.0,2296,4194,1342.1,myelin-exec:__myl_AddMulCastReshTran_myl0_3461
0.0,6482,2,3241.0,3241.0,1658,4824,2238.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2641
0.0,6482,2,3241.0,3241.0,1389,5093,2619.1,myelin-exec:__myl_AddMulCastReshTran_myl0_2948
0.0,6482,2,3241.0,3241.0,1926,4556,1859.7,myelin-exec:__myl_Slic_myl0_2222
0.0,6481,2,3240.5,3240.5,2343,4138,1269.3,myelin-exec:__myl_AddMulCastReshTran_myl0_2004
0.0,6481,2,3240.5,3240.5,2157,4324,1532.3,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2135
0.0,6473,2,3236.5,3236.5,2362,4111,1236.7,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1924
0.0,6472,2,3236.0,3236.0,2231,4241,1421.3,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2282
0.0,6472,2,3236.0,3236.0,2111,4361,1591.0,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2051
0.0,6472,2,3236.0,3236.0,2083,4389,1630.6,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1149
0.0,6472,2,3236.0,3236.0,1185,5287,2900.6,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3156
0.0,6472,2,3236.0,3236.0,1148,5324,2952.9,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_990
0.0,6464,2,3232.0,3232.0,2019,4445,1715.4,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3286
0.0,6463,2,3231.5,3231.5,1972,4491,1781.2,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2248
0.0,6463,2,3231.5,3231.5,1667,4796,2212.5,myelin-exec:__myl_AddMulCastReshTran_myl0_2585
0.0,6453,2,3226.5,3226.5,1333,5120,2677.8,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_714
0.0,6445,2,3222.5,3222.5,2306,4139,1296.1,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3677
0.0,6444,2,3222.0,3222.0,2111,4333,1571.2,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2523
0.0,6444,2,3222.0,3222.0,1379,5065,2606.4,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_3664
0.0,6444,2,3222.0,3222.0,2232,4212,1400.1,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1805
0.0,6444,2,3222.0,3222.0,1352,5092,2644.6,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_807
0.0,6444,2,3222.0,3222.0,1370,5074,2619.1,myelin-exec:__myl_TranSlicNegSlicConcMulMulAddCastMulCast_myl0_669
0.0,6436,2,3218.0,3218.0,2334,4102,1250.2,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1181
0.0,6435,2,3217.5,3217.5,1481,4954,2455.8,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_235
0.0,6435,2,3217.5,3217.5,1185,5250,2874.4,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1289
0.0,6426,2,3213.0,3213.0,1417,5009,2539.9,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_287
0.0,6426,2,3213.0,3213.0,2231,4195,1388.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1249
0.0,6426,2,3213.0,3213.0,2435,3991,1100.3,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1477
0.0,6426,2,3213.0,3213.0,2130,4296,1531.6,myelin-exec:__myl_AddMulCastReshTran_myl0_3169
0.0,6426,2,3213.0,3213.0,1204,5222,2841.2,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_522
0.0,6426,2,3213.0,3213.0,1352,5074,2631.9,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_606
0.0,6426,2,3213.0,3213.0,1417,5009,2539.9,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3680
0.0,6426,2,3213.0,3213.0,1232,5194,2801.6,myelin-exec:__myl_Slic_myl0_3750
0.0,6425,2,3212.5,3212.5,1055,5370,3051.2,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2686
0.0,6417,2,3208.5,3208.5,2296,4121,1290.5,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1507
0.0,6417,2,3208.5,3208.5,1260,5157,2755.6,myelin-exec:__myl_AddMulCastReshTran_myl0_1899
0.0,6417,2,3208.5,3208.5,2185,4232,1447.4,myelin-exec:__myl_AddMulCastReshTran_myl0_3651
0.0,6417,2,3208.5,3208.5,1963,4454,1761.4,myelin-exec:__myl_Slic_myl0_2548
0.0,6416,2,3208.0,3208.0,2009,4407,1695.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1215
0.0,6416,2,3208.0,3208.0,1342,5074,2638.9,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_467
0.0,6416,2,3208.0,3208.0,1361,5055,2612.1,myelin-exec:__myl_SlicNegSlicConcMulMulAddCastMulCastTran_myl0_741
0.0,6408,2,3204.0,3204.0,2084,4324,1583.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1270
0.0,6408,2,3204.0,3204.0,1982,4426,1728.2,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_822
0.0,6408,2,3204.0,3204.0,2204,4204,1414.2,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1306
0.0,6408,2,3204.0,3204.0,2232,4176,1374.6,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3643
0.0,6408,2,3204.0,3204.0,1463,4945,2462.1,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3796
0.0,6407,2,3203.5,3203.5,2185,4222,1440.4,myelin-exec:__myl_AddMulCastReshTran_myl0_2276
0.0,6407,2,3203.5,3203.5,2166,4241,1467.2,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1141
0.0,6407,2,3203.5,3203.5,2241,4166,1361.2,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1370
0.0,6407,2,3203.5,3203.5,1481,4926,2436.0,myelin-exec:__myl_TranResh_myl0_601
0.0,6399,2,3199.5,3199.5,2149,4250,1485.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3035
0.0,6399,2,3199.5,3199.5,2204,4195,1407.8,myelin-exec:__myl_AddMulCastReshTran_myl0_3376
0.0,6399,2,3199.5,3199.5,2065,4334,1604.4,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2461
0.0,6399,2,3199.5,3199.5,2195,4204,1420.6,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2495
0.0,6399,2,3199.5,3199.5,2260,4139,1328.7,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2889
0.0,6398,2,3199.0,3199.0,1148,5250,2900.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1786
0.0,6398,2,3199.0,3199.0,2185,4213,1434.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2010
0.0,6398,2,3199.0,3199.0,1389,5009,2559.7,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_639
0.0,6398,2,3199.0,3199.0,2056,4342,1616.4,myelin-exec:__myl_Slic_myl0_1159
0.0,6389,2,3194.5,3194.5,1278,5111,2710.3,myelin-exec:__myl_AddMulCastReshTran_myl0_1712
0.0,6389,2,3194.5,3194.5,1306,5083,2670.7,myelin-exec:__myl_AddMulCastReshTran_myl0_3566
0.0,6389,2,3194.5,3194.5,2315,4074,1243.8,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1362
0.0,6389,2,3194.5,3194.5,1250,5139,2749.9,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_3766
0.0,6389,2,3194.5,3194.5,1371,5018,2578.8,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_558
0.0,6389,2,3194.5,3194.5,2139,4250,1492.7,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3533
0.0,6388,2,3194.0,3194.0,1064,5324,3012.3,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_988
0.0,6388,2,3194.0,3194.0,1611,4777,2238.7,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_339
0.0,6388,2,3194.0,3194.0,2111,4277,1531.6,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1873
